Polar_expression,Polarity
dyster sommerlesning,0.8333333333333334
selve bildet på naziregimets hensynsløse og ondskapsfulle hatideologi,0.6666666666666666
ondskapsfulle,0.6666666666666666
hensynsløse,0.6666666666666666
argumenterer overbevisende,0.8333333333333334
en krypende og tjenestevillig tjener for føreren,0.3333333333333333
« en psykopat med klumpfot »,0.6666666666666666
underlegent,0.3333333333333333
teatralsk,0.5
løy fra starten av om sin krigs- og partifortid,0.3333333333333333
den kanskje mest brennende antisemitten av alle i den nazistiske ledelsen,0.3333333333333333
fra lekegrinden inn i de voksnes rekker,0.8333333333333334
utviklet seg fra et nokså introvert støyrock-konglomerat til å bli et bredbent popband av rang,0.8333333333333334
utviklet seg fra et nokså introvert støyrock-konglomerat til å bli et bredbent popband av rang,0.8333333333333334
typiske gutteromsestetikken man kan forvente fra en temmelig isolert og forvirret ung sjel med en veldig snodig sykdom,0.3333333333333333
blitt mer utadvendt og sikker på seg selv,0.8333333333333334
utadvendt og sikker,0.8333333333333334
aller mest tilgjengelige,0.8333333333333334
fantastiske,1.0
begrenset seg i tidsbruk og overøsing av støypartier,0.8333333333333334
utrolig god Cox er til å skrive særegne låter innenfor velkjente rammer,1.0
utrolig god Cox er til å skrive særegne låter innenfor velkjente rammer,1.0
svært tilgjengelige uttrykket,0.8333333333333334
briljante,1.0
virkelig ha turt å ta eierskap i,0.8333333333333334
svært tilgjengelige uttrykket,0.8333333333333334
fengende pop med stor selvtillit,1.0
Eurovision-vennlige tittelen,0.16666666666666666
et av albumets mest intrikate verk,0.8333333333333334
Svevende,0.8333333333333334
skjønn,0.8333333333333334
Bradford Cox' beste vokalprestasjon i karrieren,1.0
mange låter som slåss om oppmerksomheten,0.8333333333333334
"går The La's-klassikeren "" There She Goes "" i næringen",0.8333333333333334
alle er tjent med,0.8333333333333334
spesielt når man derfra kan,0.8333333333333334
spesielt når man derfra kan,0.8333333333333334
spesielt når man derfra kan,0.8333333333333334
spesielt når man derfra kan,0.8333333333333334
langt større ambisjoner og vilje enn til å forbli et sideprosjekt,0.8333333333333334
konsist og gjennomført musikalsk univers,0.8333333333333334
må finne seg i at det blir prioritert annerledes i tiden fremover,0.3333333333333333
skapt et såpass konsist og gjennomført musikalsk univers,0.8333333333333334
Kraftigere,1.0
smartere enn konkurrentene,1.0
et utseende kun en mor kan elske,0.5
Her har det altså ikke vært snakk om å kaste bort penger på unødvendig sminke,0.8333333333333334
ekte arbeidshest,0.8333333333333334
har sansen for,0.8333333333333334
poseløs,0.8333333333333334
samler opp avfallet i en beholder som er enkel å tømme,0.8333333333333334
"Hvis batteriet begynner å gå tomt for strøm under støvsugingen , vil den lade seg selv opp , før den fortsetter akkurat der den slapp",0.8333333333333334
fungerer meget bra,0.8333333333333334
"åtte filtre , som skal kunne vaskes ved behov",0.8333333333333334
ikke kjører utfor trapper,0.8333333333333334
gjør betjeningen rimelig enkel,0.8333333333333334
rimelig enkel,0.8333333333333334
Vil du starte støvsugingen umiddelbart er det bare å trykke på den store oransje-knappen,0.8333333333333334
Stor enklere kan det ikke gjøres,1.0
"bruker litt tid på spinne opp i riktig turtall ,",0.16666666666666666
mest bråkete støvsugerroboten,0.6666666666666666
ikke aktuelt å sitte i samme rom når den holder på,0.3333333333333333
ei heller å la den støvsuge i første etasje mens du skal prøve å sove i underetasjen,0.3333333333333333
så enkel å bruke som vi forventer,0.8333333333333334
liker,0.8333333333333334
Råsterk,1.0
bråker mer enn sine konkurrenter,0.3333333333333333
den bråker mer enn,0.8333333333333334
suger kraftigere enn dem alle,0.8333333333333334
"får med seg det aller meste , også på langhårede tepper",0.8333333333333334
imponerende,0.8333333333333334
mangler,0.3333333333333333
liten fangarm i fronten som drar hybelkaninene inn i gapet,0.8333333333333334
liten fangarm i fronten som drar hybelkaninene inn i gapet,0.8333333333333334
ikke kommer like godt til i hjørner,0.3333333333333333
"nøye når den støvsuger , blir likevel ikke forskjellen stor i praksis",1.0
fungerer rett og slett bedre,0.8333333333333334
360 graders laserstyrte navigasjon,0.8333333333333334
romoppmåling,0.8333333333333334
rett på sak,0.8333333333333334
holder seg på sporet under hele støvsugingsrunden,0.8333333333333334
kjører,1.0
gjør definitivt en bedre jobb på dette punkt enn de konkurrentene,0.8333333333333334
Neatoen gjør definitivt en bedre jobb på dette punkt,0.8333333333333334
flink til å unngå hindringer,0.8333333333333334
aldri kræsjer tungt i noe,0.8333333333333334
God på tepper og dørkarmer !,1.0
så god jobb på tepper var en overaskelse,0.8333333333333334
ikke noe problem i det hele tatt,0.8333333333333334
ser helt nystriglet ut etter en runde,0.8333333333333334
langhårede tepper gjør,0.8333333333333334
langhårede tepper gjør den en bedre jobb enn,0.8333333333333334
Hvis teppet ditt loer,0.3333333333333333
kan du også oppdatere,0.8333333333333334
står svært god beskrevet på produsentens nettsider,0.8333333333333334
Alt du trenger er en PC og en mini-USB-kabel,0.8333333333333334
følger ikke med,0.3333333333333333
Klassiske robotstøvsugersvakheter,0.3333333333333333
samme svakhetene som sine konkurrenter,0.3333333333333333
svakhetene,0.3333333333333333
Du må rydde før du slår den på,0.3333333333333333
kan du oppleve å komme tilbake og finne,0.3333333333333333
må tømmes,0.3333333333333333
sier riktignok i fra når den er full,0.8333333333333334
sier riktignok i fra når den er full,0.3333333333333333
kommer ikke fram overalt,0.3333333333333333
ikke like god i hjørner som du kan være på den gamle manuelle måten,0.3333333333333333
ikke så pen,0.3333333333333333
bråker som en jetmotor,0.6666666666666666
favoritt blant støvsugerrobotene,0.8333333333333334
sterkere og smartere enn de konkurrentene,0.8333333333333334
Den er ganske enkelt sterkere og smartere enn,0.3333333333333333
velfortjent femmer,0.8333333333333334
trygt anbefale,1.0
"fråtser i metaforer , allegorier , assosiasjoner og tankesprang",1.0
stadfestelse av den kompleksitet,0.8333333333333334
stadfestelse av den kompleksitet,0.8333333333333334
stadfestelse av den kompleksitet,0.8333333333333334
stilhistorie i seg selv,1.0
rojale,0.8333333333333334
guide til tidsepoker og til livsbetingelser i gradvis utvikling,0.8333333333333334
portretterer,0.8333333333333334
prominent plassert,0.8333333333333334
kombinerer videodesign,0.8333333333333334
skarpheter,0.8333333333333334
intelligent,0.8333333333333334
følsom,0.8333333333333334
Tett og intenst,0.8333333333333334
innsiktsfull,0.8333333333333334
Kvalifisert katastrofe,0.6666666666666666
Null kjøtt på dette beinet,0.3333333333333333
kvalifisert katastrofe,0.6666666666666666
alltid hatt en viss kvalitetskontroll,0.8333333333333334
borte,0.3333333333333333
"flau , fantasiløs hollywoodjenterock",0.3333333333333333
selv Miley Cyrus er i ferd med å vokse fra,0.3333333333333333
kan tilgis for postpubertal sutrepop,0.8333333333333334
postpubertal sutrepop,0.3333333333333333
er 26,0.3333333333333333
deprimerende at hennes klare vokal- og artistkvaliteter skusles bort på denne dritten,0.3333333333333333
skusles bort på denne dritten,0.3333333333333333
klare vokal- og artistkvaliteter,0.8333333333333334
feig,0.3333333333333333
harry,0.3333333333333333
forutsigbar,0.3333333333333333
utmagrede klisjeer,0.3333333333333333
gir,0.5
fryd !,1.0
"En fryd for både øyne , ører og våre mørke sider",1.0
suksess,1.0
har gjort en fenomenal jobb med å oversette teksten til nynorsk,1.0
forbilledlig enkel og naturlig i sangrimene,0.8333333333333334
forbilledlig enkel og naturlig,0.8333333333333334
ekstremt velflytende og passe pompøs i tekstbrokkene,0.8333333333333334
ekstremt velflytende,0.8333333333333334
passe pompøs,0.8333333333333334
skaper,1.0
rett og slett fjetrende god i sin rolle,1.0
glans,1.0
ypperlige,1.0
ingen tvil om at,1.0
"påtrengende , akkurat slik det skal være",0.8333333333333334
går hånd i hånd med mer strait pop,0.8333333333333334
danner helhetlige tablåer som fort kan bli klassiske,0.8333333333333334
nydelige,1.0
kan bli klassiske,0.8333333333333334
kan bli klassiske,1.0
kan bli klassiske,0.8333333333333334
helt ubetalelige,1.0
"blir backet av et skreddersydd band med ukulele , tangenter , trommer og tuba der Espen Beranek Holm briljerer som sidekick til seremonimester Vidar Magnussen",0.8333333333333334
skreddersydd,1.0
briljerer som sidekick til seremonimester Vidar Magnussen,1.0
mistenker,0.16666666666666666
hva gjør det når sitatene passer,0.8333333333333334
kan bli statisk midtveis i stykket,0.16666666666666666
gispende originale effekter,0.8333333333333334
alle ledd passer perfekt til hverandre,1.0
selv grotesk tull og tøys og overdrevne moralregler kan være super underholdning,1.0
Sjelden perle,1.0
god,0.8333333333333334
dyktige,0.8333333333333334
dyktig,0.8333333333333334
fascinerende,0.8333333333333334
underholdende,0.8333333333333334
bygger opp under underliggjøringen,0.8333333333333334
byr foreløpig på to modeller,0.8333333333333334
virkelig blanke saker,0.16666666666666666
"normal , matt overflate",0.8333333333333334
5ms,0.8333333333333334
innebygd,0.8333333333333334
innebygd,0.8333333333333334
"innebygd 1,3 Mpx webkamera",0.8333333333333334
tiltalende utseende,0.8333333333333334
tiltalende,0.8333333333333334
i overkant motepreget,0.16666666666666666
kan,0.8333333333333334
kan,0.8333333333333334
kan ikke vris til høydeformat,0.16666666666666666
standard plassering,0.8333333333333334
ikke noe avtagbart deksel for å skjule kontaktene,0.16666666666666666
bøyleklemmer for å holde en viss orden på kablene,0.8333333333333334
bare 4,0.8333333333333334
bruken sitter fort i fingrene,0.8333333333333334
innebygde skjulte høyttalere og mikrofon,0.8333333333333334
ikke basert på USB,0.16666666666666666
må bruke PCens lydkort og koble til ved hjelp av spesialkabelen som følger med,0.16666666666666666
"fungerer fint til Skype , MSN osv.",0.8333333333333334
i svakeste laget,0.16666666666666666
finner du et webkamera,0.8333333333333334
blå lysdiode som lyser når webkameraet er på,0.8333333333333334
kompatibelt med generiske drivere i Windows,0.8333333333333334
trenger ikke en gang å installere noe som helst for å få det til å virke,0.8333333333333334
fungerer utmerket til vanlig chatting,1.0
klarer seg kvalitetsmessig fint i konkurranse,0.8333333333333334
typisk,0.16666666666666666
godt eksemplar,0.8333333333333334
høy lysstyrke,0.8333333333333334
høy,0.8333333333333334
pluss kort responstid,0.8333333333333334
egnet til spill og video,0.8333333333333334
bekostning av korrekt fargegjengivelse og stor betraktningsvinkel,0.16666666666666666
med god styreelektronikk kan også denne paneltypen gi meget gode farger med stor dynamikk,0.8333333333333334
hakket bedre enn det vi er vant til fra denne typen skjermer,0.8333333333333334
bra,0.8333333333333334
ingen plagsom lekkasje fra bakgrunnsbelysningen,0.8333333333333334
gir deg mye å gå på selv om du sitter i ganske kraftig belyste omgivelser,0.8333333333333334
eneste egentlige svakheten,0.3333333333333333
Så lenge du sitter rimelig rolig foran skjermen fungerer det utmerket,0.8333333333333334
Problemet oppstår når flere skal se på skjermen samtidig,0.3333333333333333
stilig,0.8333333333333334
utvidet funksjonalitet,0.8333333333333334
perfekt til hjemmebruk,1.0
god,0.8333333333333334
fungerer utmerket,1.0
fungerer utmerket,1.0
ikke like imponerende,0.3333333333333333
praktisk,0.8333333333333334
setter pris på,0.8333333333333334
setter pris på,0.8333333333333334
på vei ut i forretningene i løpet av kort tid,0.8333333333333334
der stopper også likheten,0.3333333333333333
latt seg inspirere av Alex Garlands « The Beach »,0.8333333333333334
spenningen i orden,0.8333333333333334
mangler den flere ting,0.3333333333333333
mangler,0.3333333333333333
mangler,0.3333333333333333
snikende uhygges mester,1.0
Befriende intelligent,0.8333333333333334
monster av en overdesignet,0.6666666666666666
stadig mer regntung og illevarslende blågrå,0.3333333333333333
forblåst,0.3333333333333333
sedvanlig grånet verdensvandthet,0.5
åndsfraværende sjarm,0.5
"intelligent , uselvisk",0.8333333333333334
"intelligent , uselvisk rolleprestasjon som passer utmerket",0.8333333333333334
snikende uhygges mester,0.8333333333333334
"bygger seg opp sakte , sikkert for sakte for mange",0.3333333333333333
Spenningen,0.3333333333333333
problem,0.3333333333333333
hovedpersonene oppfører seg som genier i det ene øyeblikket og idioter i det andre,0.3333333333333333
befriende,0.8333333333333334
uventet,0.8333333333333334
smarte,0.8333333333333334
får lov å være litt gåtefulle,0.8333333333333334
fin og forbløffende tekkelig,0.8333333333333334
pasjonert flørt,0.8333333333333334
nerven blir holdt svingende,0.8333333333333334
pulsen høy,0.8333333333333334
enkel,0.8333333333333334
vakker,0.8333333333333334
"myk , landlig og billedskjønn ramme",0.8333333333333334
uten å bli påtrengende,0.8333333333333334
Sterkt spilt,1.0
Sterkt spilt,1.0
Sterkt spilt av Isabelle Carré og Ariana Rivoire,1.0
bevegende,0.8333333333333334
Lys og varme,0.8333333333333334
Ingen åpenbare tretthetstegn,0.8333333333333334
i god feinschmeckerånd bare tilgjengelig på vinyl,0.8333333333333334
dynamisk,0.8333333333333334
vitalt,0.8333333333333334
Dekker hele spekteret,0.8333333333333334
melodisterk,0.8333333333333334
solkysset,0.8333333333333334
melodisterk og solkysset vestkystrock,0.8333333333333334
varme og neddempede pustehullet,0.8333333333333334
lekre,0.8333333333333334
rikt illustrerte,0.8333333333333334
i god Motorpsycho-tradisjon spekket med platesamlerrockreferanser,0.8333333333333334
umiskjennelig identitetssterk,1.0
funnet sin plass i det vellagrede lydbildet,0.8333333333333334
vellagrede,0.8333333333333334
framstår,1.0
fremdeles ingen åpenbare tretthetstegn,0.8333333333333334
Sprudlende,0.8333333333333334
tilbake med moro,0.8333333333333334
Festlig og sprudlende,0.8333333333333334
med så mange fargesprakende karakterer at man ikke alltid helt vet hvor man skal feste øynene,0.16666666666666666
mange fargesprakende karakterer,0.8333333333333334
Her er så mye !,1.0
hensynsløse regnskog-ødeleggere,0.3333333333333333
litt for omfattende for halvannen times tur,0.3333333333333333
kunne tjent litt på et litt klarere hovedfokus,0.3333333333333333
imponerende,0.8333333333333334
utmerket,0.8333333333333334
utmerket,0.8333333333333334
flyt og logikk man sjelden hører i norsk språkdrakt,0.8333333333333334
du kan trygt fly av gårde med Blu og de andre en gang til,0.8333333333333334
Ektefølt,0.8333333333333334
schizofrent,0.3333333333333333
Ærlig,0.8333333333333334
varm,0.8333333333333334
litt schizofren,0.16666666666666666
gir,0.8333333333333334
klarer ikke alltid å bestemme seg for hva den skal være,0.3333333333333333
